"","Customer_ID","Test_Variable","Outcome","Days_in_Between","State"
"6518",6518,1,0,200,NA
"6519",6519,1,0,200,NA
"6520",6520,1,0,200,"NM"
"6521",6521,1,0,200,NA
"6522",6522,1,0,200,"AL"
"6523",6523,0,0,200,NA
"6524",6524,0,0,200,"WA"
"6525",6525,0,0,200,NA
"6526",6526,0,0,200,"NV"
"6527",6527,1,0,200,NA
"6528",6528,0,0,200,NA
"6529",6529,1,0,200,"IA"
"6530",6530,1,0,200,"MO"
"6531",6531,0,0,200,NA
"6532",6532,1,0,200,NA
"6533",6533,0,0,200,NA
"6534",6534,1,0,200,NA
"6535",6535,1,0,200,NA
"6536",6536,0,0,200,NA
"6537",6537,0,0,200,NA
"6538",6538,0,0,200,"CT"
"6539",6539,0,0,200,"ME"
"6540",6540,0,0,200,"WV"
"6541",6541,1,0,200,"OK"
"6542",6542,1,0,200,NA
"6543",6543,1,0,200,"MT"
"6544",6544,1,0,200,NA
"6545",6545,1,0,200,"MO"
"6546",6546,1,0,200,"GA"
"6547",6547,1,0,200,NA
"6548",6548,1,0,200,NA
"6549",6549,0,0,200,NA
"6550",6550,0,0,200,NA
"6551",6551,1,0,200,NA
"6552",6552,0,0,200,NA
"6553",6553,1,0,200,"NE"
"6554",6554,1,0,200,NA
"6555",6555,1,0,200,NA
"6556",6556,1,0,200,"MT"
"6557",6557,0,0,200,NA
"6558",6558,1,0,200,NA
"6559",6559,1,0,200,"NM"
"6560",6560,0,0,200,"OR"
"6561",6561,0,0,200,NA
"6562",6562,0,1,64,NA
"6563",6563,0,0,200,NA
"6564",6564,0,0,200,"AZ"
"6565",6565,0,0,200,NA
"6566",6566,0,0,200,"LA"
"6567",6567,1,0,200,"NC"
"6568",6568,1,0,200,NA
"6569",6569,1,0,200,NA
"6570",6570,1,0,200,"MN"
"6571",6571,1,0,200,"CA"
"6572",6572,1,0,200,"LA"
"6573",6573,0,0,200,NA
"6574",6574,0,0,200,"SD"
"6575",6575,0,0,200,"UT"
"6576",6576,1,0,200,"NV"
"6577",6577,1,0,200,NA
"6578",6578,0,0,200,"GA"
"6579",6579,0,0,200,"MA"
"6580",6580,1,0,200,NA
"6581",6581,1,0,200,"AZ"
"6582",6582,0,0,200,NA
"6583",6583,0,0,200,NA
"6584",6584,0,0,200,"KS"
"6585",6585,1,0,200,NA
"6586",6586,0,0,200,NA
"6587",6587,1,0,200,"NM"
"6588",6588,1,0,200,NA
"6589",6589,0,0,200,"MD"
"6590",6590,0,0,200,"OK"
"6591",6591,1,0,200,"MO"
"6592",6592,1,0,200,"PA"
"6593",6593,0,0,200,"NJ"
"6594",6594,1,0,200,"ME"
"6595",6595,1,0,200,"NV"
"6596",6596,1,0,200,"MS"
"6597",6597,1,0,200,"MT"
"6598",6598,1,0,200,NA
"6599",6599,0,0,200,NA
"6600",6600,0,0,200,NA
"6601",6601,1,0,200,NA
"6602",6602,0,0,200,"AL"
"6603",6603,0,0,200,"AR"
"6604",6604,1,0,200,"NH"
"6605",6605,1,0,200,"CA"
"6606",6606,0,0,200,NA
"6607",6607,1,0,200,NA
"6608",6608,0,0,200,"WV"
"6609",6609,1,0,200,"CO"
"6610",6610,0,0,200,"MD"
"6611",6611,0,0,200,"SD"
"6612",6612,1,0,200,NA
"6613",6613,1,0,200,"WV"
"6614",6614,1,0,200,NA
"6615",6615,0,0,200,NA
"6616",6616,0,0,200,NA
"6617",6617,1,1,64,"KY"
"6618",6618,0,0,200,NA
"6619",6619,0,0,200,NA
"6620",6620,1,0,200,"NY"
"6621",6621,0,0,200,NA
"6622",6622,1,0,200,NA
"6623",6623,1,0,200,NA
"6624",6624,0,0,200,NA
"6625",6625,0,0,200,"WV"
"6626",6626,1,0,200,"NC"
"6627",6627,0,0,200,"MN"
"6628",6628,1,0,200,NA
"6629",6629,1,0,200,NA
"6630",6630,1,0,200,"AZ"
"6631",6631,1,0,200,NA
"6632",6632,0,0,200,NA
"6633",6633,0,0,200,NA
"6634",6634,1,0,200,"NJ"
"6635",6635,1,0,200,NA
"6636",6636,0,0,200,NA
"6637",6637,1,0,200,NA
"6638",6638,1,0,200,"MD"
"6639",6639,0,0,200,NA
"6640",6640,1,0,200,NA
"6641",6641,1,0,200,NA
"6642",6642,0,0,200,NA
"6643",6643,1,0,200,NA
"6644",6644,1,0,200,"NE"
"6645",6645,0,1,62,"CO"
"6646",6646,1,0,200,"IL"
"6647",6647,0,0,200,NA
"6648",6648,1,0,200,NA
"6649",6649,0,0,200,NA
"6650",6650,0,0,200,NA
"6651",6651,1,0,200,"MD"
"6652",6652,0,0,200,"NC"
"6653",6653,1,0,200,NA
"6654",6654,1,0,200,NA
"6655",6655,0,0,200,NA
"6656",6656,0,0,200,NA
"6657",6657,0,1,48,"WY"
"6658",6658,1,0,200,NA
"6659",6659,1,0,200,NA
"6660",6660,1,0,200,NA
"6661",6661,0,0,200,NA
"6662",6662,1,0,200,NA
"6663",6663,0,0,200,"OK"
"6664",6664,0,0,200,NA
"6665",6665,0,0,200,NA
"6666",6666,0,0,200,"ME"
"6667",6667,1,0,200,NA
"6668",6668,1,0,200,"AR"
"6669",6669,0,0,200,"NV"
"6670",6670,0,0,200,"AZ"
"6671",6671,0,0,200,"ND"
"6672",6672,0,0,200,"CO"
"6673",6673,0,0,200,NA
"6674",6674,0,0,200,NA
"6675",6675,0,0,200,"ND"
"6676",6676,1,0,200,NA
"6677",6677,1,0,200,NA
"6678",6678,0,0,200,"UT"
"6679",6679,0,0,200,NA
"6680",6680,1,0,200,NA
"6681",6681,1,0,200,"LA"
"6682",6682,1,0,200,NA
"6683",6683,0,0,200,NA
"6684",6684,0,0,200,"WA"
"6685",6685,0,0,200,NA
"6686",6686,0,0,200,NA
"6687",6687,1,0,200,NA
"6688",6688,1,0,200,NA
"6689",6689,0,0,200,"MN"
"6690",6690,1,0,200,NA
"6691",6691,0,0,200,NA
"6692",6692,1,0,200,NA
"6693",6693,0,0,200,"OH"
"6694",6694,0,0,200,"NE"
"6695",6695,1,0,200,"WA"
"6696",6696,0,0,200,NA
"6697",6697,0,0,200,"NV"
"6698",6698,0,0,200,NA
"6699",6699,0,0,200,"ME"
"6700",6700,0,0,200,NA
"6701",6701,0,0,200,"SD"
"6702",6702,1,0,200,NA
"6703",6703,1,0,200,NA
"6704",6704,0,0,200,NA
"6705",6705,1,0,200,NA
"6706",6706,1,0,200,"LA"
"6707",6707,0,0,200,NA
"6708",6708,1,0,200,NA
"6709",6709,1,0,200,"CO"
"6710",6710,0,0,200,"IN"
"6711",6711,1,0,200,NA
"6712",6712,0,0,200,NA
"6713",6713,0,0,200,NA
"6714",6714,0,0,200,"CT"
"6715",6715,1,1,65,NA
"6716",6716,0,0,200,"IA"
"6717",6717,0,0,200,NA
"6718",6718,1,0,200,"NH"
"6719",6719,1,0,200,NA
"6720",6720,1,0,200,NA
"6721",6721,1,1,9,NA
"6722",6722,0,0,200,NA
"6723",6723,0,0,200,"VA"
"6724",6724,1,0,200,"IN"
"6725",6725,1,0,200,"WI"
"6726",6726,0,0,200,NA
"6727",6727,1,0,200,NA
"6728",6728,0,0,200,"FL"
"6729",6729,1,0,200,NA
"6730",6730,0,0,200,"LA"
"6731",6731,1,0,200,NA
"6732",6732,1,0,200,NA
"6733",6733,1,0,200,NA
"6734",6734,0,0,200,"ME"
"6735",6735,0,0,200,"KS"
"6736",6736,0,0,200,NA
"6737",6737,0,0,200,"OH"
"6738",6738,0,0,200,NA
"6739",6739,1,0,200,"OK"
"6740",6740,1,0,200,"MO"
"6741",6741,1,0,200,"OK"
"6742",6742,1,0,200,NA
"6743",6743,0,0,200,"NV"
"6744",6744,0,0,200,"WI"
"6745",6745,0,0,200,"HI"
"6746",6746,1,0,200,NA
"6747",6747,0,0,200,"NE"
"6748",6748,1,0,200,NA
"6749",6749,1,0,200,"LA"
"6750",6750,0,0,200,NA
"6751",6751,1,0,200,"VA"
"6752",6752,1,0,200,NA
"6753",6753,1,0,200,NA
"6754",6754,0,0,200,NA
"6755",6755,1,0,200,"WA"
"6756",6756,1,0,200,NA
"6757",6757,0,0,200,NA
"6758",6758,0,0,200,NA
"6759",6759,1,0,200,"SC"
"6760",6760,1,0,200,NA
"6761",6761,0,0,200,NA
"6762",6762,0,0,200,"IN"
"6763",6763,0,0,200,NA
"6764",6764,1,0,200,NA
"6765",6765,1,0,200,"MD"
"6766",6766,1,0,200,NA
"6767",6767,0,0,200,"ND"
"6768",6768,1,0,200,NA
"6769",6769,0,0,200,"WA"
"6770",6770,1,0,200,NA
"6771",6771,1,0,200,"OH"
"6772",6772,0,0,200,NA
"6773",6773,0,0,200,NA
"6774",6774,0,0,200,"KS"
"6775",6775,1,0,200,"MD"
"6776",6776,1,0,200,NA
"6777",6777,1,0,200,"CA"
"6778",6778,0,0,200,NA
"6779",6779,0,0,200,"MN"
"6780",6780,1,0,200,"IN"
"6781",6781,1,0,200,"WA"
"6782",6782,0,0,200,NA
"6783",6783,0,0,200,NA
"6784",6784,1,0,200,NA
"6785",6785,0,0,200,NA
"6786",6786,1,0,200,NA
"6787",6787,1,0,200,"KS"
"6788",6788,1,0,200,"AZ"
"6789",6789,1,0,200,"SC"
"6790",6790,1,0,200,"FL"
"6791",6791,1,0,200,"NC"
"6792",6792,1,0,200,NA
"6793",6793,0,0,200,"AR"
"6794",6794,0,0,200,"CA"
"6795",6795,0,0,200,"MS"
"6796",6796,0,0,200,NA
"6797",6797,1,0,200,NA
"6798",6798,0,0,200,NA
"6799",6799,1,0,200,NA
"6800",6800,1,0,200,"CO"
"6801",6801,0,0,200,NA
"6802",6802,0,0,200,NA
"6803",6803,1,0,200,"NY"
"6804",6804,0,0,200,"NV"
"6805",6805,0,0,200,"AZ"
"6806",6806,0,0,200,"AZ"
"6807",6807,0,0,200,NA
"6808",6808,1,0,200,NA
"6809",6809,1,0,200,NA
"6810",6810,0,0,200,NA
"6811",6811,0,0,200,NA
"6812",6812,1,0,200,NA
"6813",6813,0,0,200,NA
"6814",6814,0,0,200,NA
"6815",6815,1,0,200,NA
"6816",6816,0,0,200,NA
"6817",6817,0,0,200,NA
"6818",6818,0,0,200,"PA"
"6819",6819,1,0,200,NA
"6820",6820,1,0,200,NA
"6821",6821,1,0,200,NA
"6822",6822,1,0,200,"FL"
"6823",6823,0,0,200,NA
"6824",6824,1,0,200,"KS"
"6825",6825,1,0,200,NA
"6826",6826,1,0,200,"DE"
"6827",6827,1,0,200,"WY"
"6828",6828,0,0,200,NA
"6829",6829,0,0,200,NA
"6830",6830,1,0,200,NA
"6831",6831,0,0,200,"CA"
"6832",6832,0,0,200,NA
"6833",6833,1,0,200,"IA"
"6834",6834,1,0,200,"NE"
"6835",6835,0,0,200,NA
"6836",6836,1,0,200,NA
"6837",6837,0,0,200,NA
"6838",6838,1,0,200,"OR"
"6839",6839,0,0,200,"MD"
"6840",6840,1,0,200,"NJ"
"6841",6841,0,0,200,NA
"6842",6842,1,0,200,NA
"6843",6843,1,0,200,NA
"6844",6844,0,0,200,"OK"
"6845",6845,1,0,200,NA
"6846",6846,0,0,200,"NC"
"6847",6847,0,0,200,NA
"6848",6848,0,0,200,"IA"
"6849",6849,1,0,200,NA
"6850",6850,0,0,200,NA
"6851",6851,1,0,200,"DE"
"6852",6852,1,0,200,"NE"
"6853",6853,1,0,200,"SD"
"6854",6854,0,0,200,NA
"6855",6855,1,0,200,NA
"6856",6856,1,0,200,NA
"6857",6857,1,0,200,NA
"6858",6858,0,0,200,"IA"
"6859",6859,0,0,200,NA
"6860",6860,1,0,200,NA
"6861",6861,1,0,200,NA
"6862",6862,0,0,200,NA
"6863",6863,1,0,200,"CT"
"6864",6864,0,0,200,NA
"6865",6865,0,0,200,NA
"6866",6866,1,1,67,NA
"6867",6867,1,1,67,"WV"
"6868",6868,0,0,200,"DE"
"6869",6869,1,0,200,NA
"6870",6870,1,0,200,NA
"6871",6871,0,0,200,"NE"
"6872",6872,1,0,200,"NJ"
"6873",6873,0,0,200,NA
"6874",6874,0,0,200,"HI"
"6875",6875,1,0,200,"SC"
"6876",6876,0,0,200,NA
"6877",6877,1,0,200,NA
"6878",6878,0,0,200,"PA"
"6879",6879,1,0,200,"OH"
"6880",6880,0,0,200,"RI"
"6881",6881,1,0,200,NA
"6882",6882,0,0,200,"NC"
"6883",6883,1,0,200,"IL"
"6884",6884,1,0,200,"FL"
"6885",6885,1,0,200,NA
"6886",6886,0,0,200,NA
"6887",6887,1,0,200,"MN"
"6888",6888,1,0,200,NA
"6889",6889,0,0,200,NA
"6890",6890,1,0,200,"OR"
"6891",6891,0,0,200,"WY"
"6892",6892,0,0,200,NA
"6893",6893,1,0,200,NA
"6894",6894,0,0,200,"LA"
"6895",6895,0,0,200,NA
"6896",6896,1,0,200,NA
"6897",6897,0,0,200,"TN"
"6898",6898,0,0,200,"MI"
"6899",6899,0,0,200,"AZ"
"6900",6900,1,0,200,NA
"6901",6901,0,0,200,NA
"6902",6902,0,0,200,"KS"
"6903",6903,0,0,200,"AL"
"6904",6904,0,0,200,NA
"6905",6905,0,0,200,"ME"
"6906",6906,1,0,200,"MT"
"6907",6907,0,0,200,NA
"6908",6908,0,0,200,NA
"6909",6909,0,0,200,"AL"
"6910",6910,1,0,200,"DE"
"6911",6911,0,0,200,"WA"
"6912",6912,0,0,200,"OR"
"6913",6913,1,0,200,NA
"6914",6914,1,0,200,NA
"6915",6915,1,0,200,"VT"
"6916",6916,0,0,200,NA
"6917",6917,0,0,200,"WA"
"6918",6918,1,0,200,"AL"
"6919",6919,1,0,200,NA
"6920",6920,0,0,200,NA
"6921",6921,1,0,200,NA
"6922",6922,0,0,200,"AL"
"6923",6923,1,0,200,"KS"
"6924",6924,1,0,200,NA
"6925",6925,0,0,200,NA
"6926",6926,1,0,200,NA
"6927",6927,1,0,200,"SC"
"6928",6928,1,0,200,NA
"6929",6929,0,0,200,NA
"6930",6930,1,0,200,NA
"6931",6931,1,0,200,NA
"6932",6932,0,0,200,NA
"6933",6933,0,0,200,"PA"
"6934",6934,0,0,200,NA
"6935",6935,0,0,200,NA
"6936",6936,0,0,200,NA
"6937",6937,1,0,200,"NE"
"6938",6938,1,0,200,"LA"
"6939",6939,0,0,200,NA
"6940",6940,0,0,200,NA
"6941",6941,0,0,200,NA
"6942",6942,0,0,200,NA
"6943",6943,0,0,200,NA
"6944",6944,1,0,200,NA
"6945",6945,1,0,200,"AR"
"6946",6946,0,0,200,NA
"6947",6947,1,0,200,NA
"6948",6948,0,0,200,"WY"
"6949",6949,0,0,200,"IA"
"6950",6950,1,0,200,"MN"
"6951",6951,1,0,200,NA
"6952",6952,0,0,200,NA
"6953",6953,0,0,200,"VT"
"6954",6954,0,0,200,"AR"
"6955",6955,1,0,200,"KY"
"6956",6956,1,0,200,"MA"
"6957",6957,1,0,200,NA
"6958",6958,1,0,200,"WY"
"6959",6959,1,0,200,NA
"6960",6960,0,0,200,NA
"6961",6961,0,0,200,"IL"
"6962",6962,0,0,200,"MT"
"6963",6963,0,0,200,"OH"
"6964",6964,1,0,200,NA
"6965",6965,1,0,200,"TN"
"6966",6966,1,0,200,"WV"
"6967",6967,1,0,200,NA
"6968",6968,1,0,200,"KS"
"6969",6969,1,0,200,NA
"6970",6970,0,0,200,"SD"
"6971",6971,0,0,200,NA
"6972",6972,1,0,200,"SD"
"6973",6973,0,0,200,"VT"
"6974",6974,0,0,200,NA
"6975",6975,1,0,200,"NM"
"6976",6976,1,0,200,NA
"6977",6977,0,0,200,"NV"
"6978",6978,0,0,200,"KY"
"6979",6979,0,0,200,NA
"6980",6980,0,0,200,"WY"
"6981",6981,0,0,200,NA
"6982",6982,1,0,200,"AZ"
"6983",6983,0,0,200,NA
"6984",6984,0,0,200,NA
"6985",6985,0,0,200,NA
"6986",6986,1,0,200,NA
"6987",6987,1,0,200,NA
"6988",6988,1,1,67,"GA"
"6989",6989,0,0,200,"TN"
"6990",6990,1,0,200,"OH"
"6991",6991,0,0,200,"TN"
"6992",6992,1,0,200,"NH"
"6993",6993,0,0,200,"NH"
"6994",6994,0,0,200,NA
"6995",6995,0,0,200,"DE"
"6996",6996,1,0,200,NA
"6997",6997,0,0,200,"NM"
"6998",6998,1,0,200,"PA"
"6999",6999,0,0,200,"MI"
"7000",7000,0,0,200,"IL"
"7001",7001,1,0,200,"OR"
"7002",7002,0,0,200,"TX"
"7003",7003,0,0,200,NA
"7004",7004,0,0,200,NA
"7005",7005,1,0,200,NA
"7006",7006,0,0,200,"AR"
"7007",7007,1,0,200,"DE"
"7008",7008,1,0,200,NA
"7009",7009,0,0,200,"LA"
"7010",7010,1,0,200,"MO"
"7011",7011,1,0,200,NA
"7012",7012,1,0,200,NA
"7013",7013,1,0,200,"IN"
"7014",7014,1,0,200,NA
"7015",7015,1,0,200,NA
"7016",7016,0,0,200,NA
"7017",7017,1,0,200,NA
"7018",7018,1,0,200,NA
"7019",7019,1,0,200,NA
"7020",7020,0,0,200,"FL"
"7021",7021,0,0,200,NA
"7022",7022,0,0,200,NA
"7023",7023,0,0,200,"WV"
"7024",7024,0,0,200,NA
"7025",7025,1,0,200,NA
"7026",7026,1,0,200,NA
"7027",7027,1,0,200,NA
"7028",7028,0,0,200,"CA"
"7029",7029,1,0,200,NA
"7030",7030,1,0,200,"OR"
"7031",7031,1,0,200,NA
"7032",7032,1,1,62,"HI"
"7033",7033,1,0,200,NA
"7034",7034,1,0,200,"WV"
"7035",7035,1,0,200,"MO"
"7036",7036,1,0,200,"WA"
"7037",7037,1,0,200,NA
"7038",7038,0,0,200,"HI"
"7039",7039,1,1,67,"MN"
"7040",7040,0,0,200,NA
"7041",7041,0,0,200,NA
"7042",7042,0,0,200,NA
"7043",7043,0,0,200,"IA"
"7044",7044,0,0,200,NA
"7045",7045,0,0,200,NA
"7046",7046,1,0,200,NA
"7047",7047,1,0,200,"TN"
"7048",7048,0,0,200,NA
"7049",7049,0,0,200,NA
"7050",7050,1,0,200,NA
"7051",7051,1,0,200,"VA"
"7052",7052,1,0,200,"NJ"
"7053",7053,1,0,200,NA
"7054",7054,1,0,200,NA
"7055",7055,1,0,200,NA
"7056",7056,1,0,200,"TN"
"7057",7057,1,0,200,"MO"
"7058",7058,1,0,200,"NM"
"7059",7059,0,0,200,NA
"7060",7060,1,0,200,"MT"
"7061",7061,1,0,200,NA
"7062",7062,0,0,200,"AK"
"7063",7063,0,0,200,"AL"
"7064",7064,0,0,200,"MD"
"7065",7065,0,0,200,"NC"
"7066",7066,0,0,200,NA
"7067",7067,1,0,200,NA
"7068",7068,1,1,68,NA
"7069",7069,1,0,200,"NY"
"7070",7070,0,0,200,NA
"7071",7071,1,0,200,NA
"7072",7072,1,0,200,NA
"7073",7073,0,0,200,NA
"7074",7074,0,0,200,"RI"
"7075",7075,1,0,200,NA
"7076",7076,1,0,200,NA
"7077",7077,1,0,200,"KS"
"7078",7078,0,0,200,NA
"7079",7079,0,0,200,NA
"7080",7080,0,0,200,"PA"
"7081",7081,0,0,200,NA
"7082",7082,1,0,200,NA
"7083",7083,0,0,200,NA
"7084",7084,0,0,200,"FL"
"7085",7085,1,0,200,NA
"7086",7086,0,0,200,"RI"
"7087",7087,0,0,200,"NH"
"7088",7088,0,0,200,"WV"
"7089",7089,1,0,200,NA
"7090",7090,1,0,200,NA
"7091",7091,0,0,200,NA
"7092",7092,0,0,200,"AR"
"7093",7093,0,0,200,NA
"7094",7094,0,0,200,NA
"7095",7095,1,0,200,"NY"
"7096",7096,1,1,39,"TN"
"7097",7097,0,0,200,"NM"
"7098",7098,1,0,200,"SD"
"7099",7099,1,0,200,NA
"7100",7100,1,0,200,NA
"7101",7101,1,0,200,"MS"
"7102",7102,0,0,200,NA
"7103",7103,0,0,200,"ME"
"7104",7104,0,0,200,"OR"
"7105",7105,1,0,200,"OH"
"7106",7106,1,0,200,"MI"
"7107",7107,0,0,200,"DE"
"7108",7108,0,0,200,"UT"
"7109",7109,1,0,200,"UT"
"7110",7110,1,0,200,"CO"
"7111",7111,1,0,200,"NV"
"7112",7112,0,0,200,NA
"7113",7113,1,1,68,"MT"
"7114",7114,0,0,200,"CA"
"7115",7115,1,0,200,"VT"
"7116",7116,1,0,200,NA
"7117",7117,0,0,200,NA
"7118",7118,1,0,200,NA
"7119",7119,1,0,200,NA
"7120",7120,0,0,200,"VA"
"7121",7121,1,0,200,NA
"7122",7122,0,0,200,"SC"
"7123",7123,0,0,200,NA
"7124",7124,0,0,200,NA
"7125",7125,0,0,200,NA
"7126",7126,0,0,200,"NV"
"7127",7127,0,0,200,"AR"
"7128",7128,1,0,200,NA
"7129",7129,1,0,200,NA
"7130",7130,0,0,200,"VA"
"7131",7131,1,0,200,NA
"7132",7132,1,1,68,"WV"
"7133",7133,1,1,68,"DE"
"7134",7134,1,0,200,NA
"7135",7135,1,0,200,NA
"7136",7136,1,0,200,"MN"
"7137",7137,1,0,200,"AZ"
"7138",7138,1,0,200,NA
"7139",7139,1,0,200,"TX"
"7140",7140,1,0,200,NA
"7141",7141,1,0,200,"FL"
"7142",7142,1,0,200,"TN"
"7143",7143,0,0,200,"OK"
"7144",7144,0,0,200,NA
"7145",7145,0,0,200,"WI"
"7146",7146,0,0,200,NA
"7147",7147,1,0,200,NA
"7148",7148,0,0,200,"CO"
"7149",7149,1,0,200,"HI"
"7150",7150,1,0,200,NA
"7151",7151,1,0,200,"TN"
"7152",7152,0,0,200,"NC"
"7153",7153,0,0,200,NA
"7154",7154,0,0,200,NA
"7155",7155,1,0,200,NA
"7156",7156,1,0,200,"CT"
"7157",7157,1,0,200,NA
"7158",7158,1,0,200,"PA"
"7159",7159,0,0,200,NA
"7160",7160,0,0,200,"DE"
"7161",7161,0,0,200,"TN"
"7162",7162,1,0,200,"TN"
"7163",7163,1,0,200,"PA"
"7164",7164,0,0,200,NA
"7165",7165,1,0,200,NA
"7166",7166,0,0,200,"MS"
"7167",7167,1,0,200,"RI"
"7168",7168,0,0,200,"NE"
"7169",7169,0,0,200,NA
"7170",7170,0,0,200,NA
"7171",7171,0,0,200,"MA"
"7172",7172,1,0,200,"NM"
"7173",7173,1,0,200,"AZ"
"7174",7174,1,0,200,"RI"
"7175",7175,0,0,200,NA
"7176",7176,0,0,200,NA
"7177",7177,0,0,200,"OR"
"7178",7178,1,0,200,NA
"7179",7179,1,0,200,NA
"7180",7180,1,0,200,"OH"
"7181",7181,1,0,200,NA
"7182",7182,1,0,200,"GA"
"7183",7183,0,0,200,NA
"7184",7184,1,0,200,"AL"
"7185",7185,0,0,200,NA
"7186",7186,1,0,200,"NJ"
"7187",7187,0,0,200,NA
"7188",7188,1,0,200,NA
"7189",7189,0,0,200,NA
"7190",7190,1,0,200,"FL"
"7191",7191,0,0,200,NA
"7192",7192,1,0,200,NA
"7193",7193,0,0,200,NA
"7194",7194,1,0,200,"AZ"
"7195",7195,1,0,200,"AZ"
"7196",7196,0,0,200,"WV"
"7197",7197,0,0,200,"FL"
"7198",7198,1,0,200,NA
"7199",7199,1,0,200,"IA"
"7200",7200,1,0,200,NA
"7201",7201,1,0,200,NA
"7202",7202,0,0,200,NA
"7203",7203,1,0,200,NA
"7204",7204,1,0,200,NA
"7205",7205,1,0,200,NA
"7206",7206,1,0,200,NA
"7207",7207,1,0,200,"FL"
"7208",7208,0,0,200,NA
"7209",7209,0,0,200,NA
"7210",7210,1,0,200,"VA"
"7211",7211,0,0,200,NA
"7212",7212,1,0,200,NA
"7213",7213,0,0,200,NA
"7214",7214,0,0,200,NA
"7215",7215,1,0,200,NA
"7216",7216,0,0,200,"NE"
"7217",7217,0,0,200,NA
"7218",7218,1,0,200,"CT"
"7219",7219,0,0,200,"WI"
"7220",7220,0,0,200,NA
"7221",7221,0,0,200,NA
"7222",7222,1,0,200,NA
"7223",7223,0,0,200,"WI"
"7224",7224,1,0,200,NA
"7225",7225,1,0,200,"CA"
"7226",7226,1,0,200,"MA"
"7227",7227,0,0,200,NA
"7228",7228,1,0,200,NA
"7229",7229,1,0,200,NA
"7230",7230,0,0,200,NA
"7231",7231,0,0,200,NA
"7232",7232,1,0,200,"AK"
"7233",7233,1,0,200,NA
"7234",7234,0,0,200,"HI"
"7235",7235,0,0,200,"AR"
"7236",7236,0,0,200,NA
"7237",7237,1,0,200,NA
"7238",7238,0,0,200,"PA"
"7239",7239,0,0,200,"IA"
"7240",7240,0,0,200,"DE"
"7241",7241,0,0,200,NA
"7242",7242,1,0,200,"MS"
"7243",7243,1,0,200,NA
"7244",7244,1,1,68,"RI"
"7245",7245,0,0,200,"ME"
"7246",7246,0,0,200,NA
"7247",7247,1,0,200,NA
"7248",7248,0,0,200,"FL"
"7249",7249,0,0,200,"NC"
"7250",7250,1,0,200,"HI"
"7251",7251,1,0,200,"WY"
"7252",7252,0,0,200,NA
"7253",7253,1,0,200,NA
"7254",7254,1,0,200,"VT"
"7255",7255,1,0,200,"WY"
"7256",7256,0,0,200,NA
"7257",7257,1,0,200,NA
"7258",7258,1,0,200,NA
"7259",7259,1,0,200,"RI"
"7260",7260,1,0,200,"VT"
"7261",7261,0,0,200,NA
"7262",7262,0,0,200,NA
"7263",7263,0,0,200,"TX"
"7264",7264,0,0,200,"AK"
"7265",7265,0,0,200,NA
"7266",7266,0,0,200,NA
"7267",7267,0,0,200,"CO"
"7268",7268,0,0,200,NA
"7269",7269,1,0,200,NA
"7270",7270,0,0,200,"NH"
"7271",7271,0,0,200,"WA"
"7272",7272,0,0,200,NA
"7273",7273,0,0,200,NA
"7274",7274,0,0,200,NA
"7275",7275,0,0,200,NA
"7276",7276,1,0,200,"CT"
"7277",7277,1,0,200,"CT"
"7278",7278,1,0,200,NA
"7279",7279,0,0,200,"MN"
"7280",7280,1,1,70,NA
"7281",7281,0,0,200,NA
"7282",7282,1,0,200,"GA"
"7283",7283,0,0,200,NA
"7284",7284,1,0,200,"RI"
"7285",7285,1,0,200,"RI"
"7286",7286,1,0,200,NA
"7287",7287,1,0,200,"NJ"
"7288",7288,1,0,200,"SD"
"7289",7289,1,0,200,"NJ"
"7290",7290,1,0,200,NA
"7291",7291,0,0,200,NA
"7292",7292,1,1,68,"AR"
"7293",7293,1,0,200,NA
"7294",7294,1,0,200,"LA"
"7295",7295,0,0,200,NA
"7296",7296,1,0,200,"CO"
"7297",7297,1,0,200,NA
"7298",7298,0,0,200,"MI"
"7299",7299,0,0,200,NA
"7300",7300,1,0,200,NA
"7301",7301,1,0,200,"FL"
"7302",7302,0,0,200,NA
"7303",7303,0,0,200,NA
"7304",7304,0,0,200,NA
"7305",7305,1,0,200,"AR"
"7306",7306,0,0,200,NA
"7307",7307,1,0,200,"CT"
"7308",7308,1,0,200,NA
"7309",7309,0,0,200,"NM"
"7310",7310,0,0,200,NA
"7311",7311,0,0,200,NA
"7312",7312,0,0,200,"NY"
"7313",7313,1,0,200,"CA"
"7314",7314,1,0,200,NA
"7315",7315,0,0,200,NA
"7316",7316,1,0,200,"GA"
"7317",7317,0,0,200,NA
"7318",7318,0,0,200,"DE"
"7319",7319,1,0,200,NA
"7320",7320,0,0,200,"ME"
"7321",7321,0,0,200,NA
"7322",7322,0,0,200,NA
"7323",7323,1,0,200,NA
"7324",7324,1,0,200,"NM"
"7325",7325,1,0,200,NA
"7326",7326,0,0,200,NA
"7327",7327,0,0,200,NA
"7328",7328,0,0,200,NA
"7329",7329,0,0,200,NA
"7330",7330,1,0,200,NA
"7331",7331,0,0,200,"NJ"
"7332",7332,0,0,200,NA
"7333",7333,0,0,200,NA
"7334",7334,1,0,200,NA
"7335",7335,1,0,200,NA
"7336",7336,0,0,200,"CO"
"7337",7337,1,0,200,"IA"
"7338",7338,0,0,200,"MT"
"7339",7339,1,0,200,NA
"7340",7340,1,0,200,NA
"7341",7341,0,0,200,"WV"
